year,ein,object_id,taxpayer_name,name,business_name1,business_name2,title,org_comp,related_comp,other_cmp,form,source,IndvdlTrstOrDrctrInd,InstttnlTrstInd,OffcrInd,KyEmplyInd,HghstCmpnstdEmplyInd,FrmrOfcrDrctrTrstInd
2017,930741999,201721089349301262,MONTESSORI NORTHWEST,JACQUELINE COSSENTINO,,,Director,0,0,0,IRS990,Frm990PrtVIISctnA,X,,,,,
2017,930741999,201721089349301262,MONTESSORI NORTHWEST,EMILY DAGGETT,,,Director,0,0,0,IRS990,Frm990PrtVIISctnA,X,,,,,
2017,930741999,201721089349301262,MONTESSORI NORTHWEST,DEB PRATT,,,Director,0,0,0,IRS990,Frm990PrtVIISctnA,X,,,,,
2017,930741999,201721089349301262,MONTESSORI NORTHWEST,KIMBERLY PRAY,,,Director,0,0,0,IRS990,Frm990PrtVIISctnA,X,,,,,
2017,930741999,201721089349301262,MONTESSORI NORTHWEST,JENNIFER DAVIDSON,,,Executive Direc,97850,0,0,IRS990,Frm990PrtVIISctnA,,,X,,,
2017,930422242,201712159349300141,MT HOOD KIWANIS CAMP INC,JEANNE LOFTIS,,,DIRECTOR,0,0,0,IRS990,Frm990PrtVIISctnA,X,,,,,
2017,930422242,201712159349300141,MT HOOD KIWANIS CAMP INC,LYNN CLARY,,,DIRECTOR,0,0,0,IRS990,Frm990PrtVIISctnA,X,,,,,
2017,930422242,201712159349300141,MT HOOD KIWANIS CAMP INC,DOUG HART,,,DIRECTOR,0,0,0,IRS990,Frm990PrtVIISctnA,X,,,,,
2017,930422242,201712159349300141,MT HOOD KIWANIS CAMP INC,JASON BEHUNIN,,,DIRECTOR,0,0,0,IRS990,Frm990PrtVIISctnA,X,,,,,
2017,930422242,201712159349300141,MT HOOD KIWANIS CAMP INC,KALEEN DEATHERAGE,,,EXECUTIVE DI,99500,0,0,IRS990,Frm990PrtVIISctnA,,,X,,,
2017,930422242,201712159349300141,MT HOOD KIWANIS CAMP INC,ERIC MARTER,,,PRESIDENT,0,0,0,IRS990,Frm990PrtVIISctnA,,,X,,,
2017,540505932,201613069349301111,NATIONAL FLORENCE CRITTENTON MISSION,DR GARY D BAKER,,,CHAIR,0,0,0,IRS990,Frm990PrtVIISctnA,X,,X,,,
2017,540505932,201613069349301111,NATIONAL FLORENCE CRITTENTON MISSION,WILLIAM RYANS,,,VICE-CHAIR,0,0,0,IRS990,Frm990PrtVIISctnA,X,,X,,,
2017,540505932,201613069349301111,NATIONAL FLORENCE CRITTENTON MISSION,JAMES S PHELPS,,,TREASURER,0,0,0,IRS990,Frm990PrtVIISctnA,X,,X,,,
2017,540505932,201613069349301111,NATIONAL FLORENCE CRITTENTON MISSION,RONALD WATERMAN,,,ASSISTANT TREASURER,0,0,0,IRS990,Frm990PrtVIISctnA,X,,X,,,
2017,540505932,201613069349301111,NATIONAL FLORENCE CRITTENTON MISSION,DR PAULA MOTEN-TOLSON,,,SECRETARY,0,0,0,IRS990,Frm990PrtVIISctnA,X,,X,,,
2017,540505932,201613069349301111,NATIONAL FLORENCE CRITTENTON MISSION,GINA WOOD,,,TRUSTEE,0,0,0,IRS990,Frm990PrtVIISctnA,X,,,,,
2017,540505932,201613069349301111,NATIONAL FLORENCE CRITTENTON MISSION,KENNETH L SIPES,,,TRUSTEE,0,0,0,IRS990,Frm990PrtVIISctnA,X,,,,,
2017,540505932,201613069349301111,NATIONAL FLORENCE CRITTENTON MISSION,SUZANNE HASSETT,,,TRUSTEE,0,0,0,IRS990,Frm990PrtVIISctnA,X,,,,,
2017,540505932,201613069349301111,NATIONAL FLORENCE CRITTENTON MISSION,JUSTIN YUEN,,,TRUSTEE,0,0,0,IRS990,Frm990PrtVIISctnA,X,,,,,
2017,540505932,201613069349301111,NATIONAL FLORENCE CRITTENTON MISSION,LINDA LAUSELL BRYANT,,,TRUSTEE,0,0,0,IRS990,Frm990PrtVIISctnA,X,,,,,
2017,540505932,201613069349301111,NATIONAL FLORENCE CRITTENTON MISSION,JEANNETTE PAI-ESPINOSA,,,PRESIDENT,164622,0,13020,IRS990,Frm990PrtVIISctnA,,,X,,,
2017,540505932,201723189349309412,NATIONAL FLORENCE CRITTENTON MISSION,DR GARY D BAKER,,,CHAIR,0,0,0,IRS990,Frm990PrtVIISctnA,X,,X,,,
2017,540505932,201723189349309412,NATIONAL FLORENCE CRITTENTON MISSION,WILLIAM RYANS,,,VICE-CHAIR,0,0,0,IRS990,Frm990PrtVIISctnA,X,,X,,,
2017,540505932,201723189349309412,NATIONAL FLORENCE CRITTENTON MISSION,JAMES S PHELPS,,,TREASURER,0,0,0,IRS990,Frm990PrtVIISctnA,X,,X,,,
2017,540505932,201723189349309412,NATIONAL FLORENCE CRITTENTON MISSION,RONALD WATERMAN,,,ASSISTANT TREASURER,0,0,0,IRS990,Frm990PrtVIISctnA,X,,X,,,
2017,540505932,201723189349309412,NATIONAL FLORENCE CRITTENTON MISSION,DR PAULA MOTEN-TOLSON,,,SECRETARY,0,0,0,IRS990,Frm990PrtVIISctnA,X,,X,,,
2017,540505932,201723189349309412,NATIONAL FLORENCE CRITTENTON MISSION,GINA WOOD,,,TRUSTEE,0,0,0,IRS990,Frm990PrtVIISctnA,X,,,,,
2017,540505932,201723189349309412,NATIONAL FLORENCE CRITTENTON MISSION,KENNETH L SIPES,,,TRUSTEE,0,0,0,IRS990,Frm990PrtVIISctnA,X,,,,,
2017,540505932,201723189349309412,NATIONAL FLORENCE CRITTENTON MISSION,SUZANNE HASSETT,,,TRUSTEE,0,0,0,IRS990,Frm990PrtVIISctnA,X,,,,,
2017,540505932,201723189349309412,NATIONAL FLORENCE CRITTENTON MISSION,JUSTIN YUEN,,,TRUSTEE,0,0,0,IRS990,Frm990PrtVIISctnA,X,,,,,
2017,540505932,201723189349309412,NATIONAL FLORENCE CRITTENTON MISSION,LINDA LAUSELL BRYANT,,,TRUSTEE,0,0,0,IRS990,Frm990PrtVIISctnA,X,,,,,
2017,540505932,201723189349309412,NATIONAL FLORENCE CRITTENTON MISSION,JEANNETTE PAI-ESPINOSA,,,PRESIDENT,169002,0,12305,IRS990,Frm990PrtVIISctnA,,,X,,,
2017,930730133,201613369349300231,MULTNOMAH HOLINESS ASSOCIATION,Jim Steele,,,President,0,0,0,IRS990,Frm990PrtVIISctnA,,,X,,,
2017,930730133,201613369349300231,MULTNOMAH HOLINESS ASSOCIATION,Beth Weatherspoon,,,Secretary,0,0,0,IRS990,Frm990PrtVIISctnA,,,X,,,
2017,930730133,201613369349300231,MULTNOMAH HOLINESS ASSOCIATION,Robert Hohensee,,,Treasurer,0,0,0,IRS990,Frm990PrtVIISctnA,,,X,,,
2017,930730133,201613369349300231,MULTNOMAH HOLINESS ASSOCIATION,Michael Holl,,,Vice President,0,0,0,IRS990,Frm990PrtVIISctnA,,,X,,,
2017,930408077,201742269349302974,MAZAMAS,STEVE HOOKER,,,President,0,0,0,IRS990,Frm990PrtVIISctnA,X,,X,,,
2017,930408077,201742269349302974,MAZAMAS,MARTY HANSON,,,Vice President,0,0,0,IRS990,Frm990PrtVIISctnA,X,,X,,,
2017,930408077,201742269349302974,MAZAMAS,JON JUREVIC,,,Treasurer,0,0,0,IRS990,Frm990PrtVIISctnA,X,,X,,,
2017,930408077,201742269349302974,MAZAMAS,JOHN RETTIG,,,Secretary,0,0,0,IRS990,Frm990PrtVIISctnA,X,,X,,,
2017,930408077,201742269349302974,MAZAMAS,KATE EVANS,,,Director,0,0,0,IRS990,Frm990PrtVIISctnA,X,,,,,
2017,930408077,201742269349302974,MAZAMAS,SUNNY FREEMAN,,,Director,0,0,0,IRS990,Frm990PrtVIISctnA,X,,,,,
2017,930408077,201742269349302974,MAZAMAS,CHRIS KRUELL,,,Director,0,0,0,IRS990,Frm990PrtVIISctnA,X,,,,,
2017,930408077,201742269349302974,MAZAMAS,AMY MENDENHALL,,,Director,0,0,0,IRS990,Frm990PrtVIISctnA,X,,,,,
2017,930408077,201742269349302974,MAZAMAS,DARRELL WESTON,,,Director,0,0,0,IRS990,Frm990PrtVIISctnA,X,,,,,
2017,930408077,201742269349302974,MAZAMAS,LEE DAVIS,,,Executive Dir.,98379,0,3000,IRS990,Frm990PrtVIISctnA,,,X,,,
2017,930144236,201623139349301252,OREGON AND SOUTHERN IDAHO DISTRICT COUNCIL OF LABORERS - LIUNA,GARY JACKSON,,,RECORDING SECRETARY,0,0,558,IRS990,Frm990PrtVIISctnA,X,,X,,,
2017,930144236,201623139349301252,OREGON AND SOUTHERN IDAHO DISTRICT COUNCIL OF LABORERS - LIUNA,MIKE SCHEISS,,,EXECUTIVE BOARD,0,0,608,IRS990,Frm990PrtVIISctnA,X,,,,,
2017,930144236,201623139349301252,OREGON AND SOUTHERN IDAHO DISTRICT COUNCIL OF LABORERS - LIUNA,DAVE TISCHER,,,PRESIDENT,0,0,608,IRS990,Frm990PrtVIISctnA,X,,X,,,
2017,930144236,201623139349301252,OREGON AND SOUTHERN IDAHO DISTRICT COUNCIL OF LABORERS - LIUNA,ZACK CULVER,,,EXECUTIVE BOARD,0,0,608,IRS990,Frm990PrtVIISctnA,X,,,,,
2017,930144236,201623139349301252,OREGON AND SOUTHERN IDAHO DISTRICT COUNCIL OF LABORERS - LIUNA,GARY MOORE,,,VICE PRESIDENT,0,0,608,IRS990,Frm990PrtVIISctnA,X,,X,,,
2017,930144236,201623139349301252,OREGON AND SOUTHERN IDAHO DISTRICT COUNCIL OF LABORERS - LIUNA,ERICA ASKIN,,,EXECUTIVE BOARD,0,0,0,IRS990,Frm990PrtVIISctnA,X,,,,,
2017,930144236,201623139349301252,OREGON AND SOUTHERN IDAHO DISTRICT COUNCIL OF LABORERS - LIUNA,FARRELL RICHARTZ,,,AUDITOR,0,0,0,IRS990,Frm990PrtVIISctnA,X,,,,,
2017,930144236,201623139349301252,OREGON AND SOUTHERN IDAHO DISTRICT COUNCIL OF LABORERS - LIUNA,DAVE WELCHERT,,,AUDITOR,0,0,0,IRS990,Frm990PrtVIISctnA,X,,,,,
2017,930144236,201623139349301252,OREGON AND SOUTHERN IDAHO DISTRICT COUNCIL OF LABORERS - LIUNA,JACK ROY,,,AUDITOR - PAST,0,0,608,IRS990,Frm990PrtVIISctnA,X,,,,,
2017,930144236,201623139349301252,OREGON AND SOUTHERN IDAHO DISTRICT COUNCIL OF LABORERS - LIUNA,JEFF GRITZ,,,PRESIDENT - PAST,0,0,608,IRS990,Frm990PrtVIISctnA,X,,,,,
2017,930144236,201623139349301252,OREGON AND SOUTHERN IDAHO DISTRICT COUNCIL OF LABORERS - LIUNA,GREG HELD,,,SEC TREAS/BUSINESS MGR,200894,0,92561,IRS990,Frm990PrtVIISctnA,,,X,,,
2017,930144236,201740899349301124,OREGON AND SOUTHERN IDAHO DISTRICT COUNCIL OF LABORERS - LIUNA,GARY JACKSON,,,RECORDING SECRETARY,0,0,608,IRS990,Frm990PrtVIISctnA,X,,X,,,
2017,930144236,201740899349301124,OREGON AND SOUTHERN IDAHO DISTRICT COUNCIL OF LABORERS - LIUNA,MIKE SCHIESS,,,EXECUTIVE BOARD,0,0,608,IRS990,Frm990PrtVIISctnA,X,,,,,
2017,930144236,201740899349301124,OREGON AND SOUTHERN IDAHO DISTRICT COUNCIL OF LABORERS - LIUNA,DAVE TISCHER,,,PRESIDENT,0,0,608,IRS990,Frm990PrtVIISctnA,X,,X,,,
2017,930144236,201740899349301124,OREGON AND SOUTHERN IDAHO DISTRICT COUNCIL OF LABORERS - LIUNA,ZACK CULVER,,,EXECUTIVE BOARD,0,0,608,IRS990,Frm990PrtVIISctnA,X,,,,,
2017,930144236,201740899349301124,OREGON AND SOUTHERN IDAHO DISTRICT COUNCIL OF LABORERS - LIUNA,GARY MOORE,,,VICE PRESIDENT,0,0,608,IRS990,Frm990PrtVIISctnA,X,,X,,,
2017,930144236,201740899349301124,OREGON AND SOUTHERN IDAHO DISTRICT COUNCIL OF LABORERS - LIUNA,ERICA ASKIN - PAST,,,EXECUTIVE BOARD,0,0,0,IRS990,Frm990PrtVIISctnA,X,,,,,
2017,930144236,201740899349301124,OREGON AND SOUTHERN IDAHO DISTRICT COUNCIL OF LABORERS - LIUNA,FARRELL RICHARTZ,,,AUDITOR,0,0,0,IRS990,Frm990PrtVIISctnA,X,,,,,
2017,930144236,201740899349301124,OREGON AND SOUTHERN IDAHO DISTRICT COUNCIL OF LABORERS - LIUNA,DAVE WELCHERT,,,AUDITOR,0,0,0,IRS990,Frm990PrtVIISctnA,X,,,,,
2017,930144236,201740899349301124,OREGON AND SOUTHERN IDAHO DISTRICT COUNCIL OF LABORERS - LIUNA,WESLEY BUCHHOLZ - PAST,,,EXECUTIVE BOARD,0,0,0,IRS990,Frm990PrtVIISctnA,X,,,,,
2017,930144236,201740899349301124,OREGON AND SOUTHERN IDAHO DISTRICT COUNCIL OF LABORERS - LIUNA,GREG HELD,,,SEC TREAS/BUSINESS MGR,206079,0,102539,IRS990,Frm990PrtVIISctnA,,,X,,,
2017,936034321,201613009349300441,PORTLAND OPERA ASSOCIATION INC,Nelson Atkin,,,Director,0,0,0,IRS990,Frm990PrtVIISctnA,X,,,,,
2017,936034321,201613009349300441,PORTLAND OPERA ASSOCIATION INC,Brent Barton,,,Director,0,0,0,IRS990,Frm990PrtVIISctnA,X,,,,,
2017,936034321,201613009349300441,PORTLAND OPERA ASSOCIATION INC,Marilyn Crilley,,,Director,0,0,0,IRS990,Frm990PrtVIISctnA,X,,,,,
2017,936034321,201613009349300441,PORTLAND OPERA ASSOCIATION INC,Matt Essieh,,,Director,0,0,0,IRS990,Frm990PrtVIISctnA,X,,,,,
2017,936034321,201613009349300441,PORTLAND OPERA ASSOCIATION INC,Connie Gougler,,,Director,0,0,0,IRS990,Frm990PrtVIISctnA,X,,,,,
2017,936034321,201613009349300441,PORTLAND OPERA ASSOCIATION INC,Robert K Haley,,,Director,0,0,0,IRS990,Frm990PrtVIISctnA,X,,,,,
2017,936034321,201613009349300441,PORTLAND OPERA ASSOCIATION INC,Matthew Haller,,,Director,0,0,0,IRS990,Frm990PrtVIISctnA,X,,,,,
2017,936034321,201613009349300441,PORTLAND OPERA ASSOCIATION INC,Jamey Hampton,,,Director,0,0,0,IRS990,Frm990PrtVIISctnA,X,,,,,
2017,936034321,201613009349300441,PORTLAND OPERA ASSOCIATION INC,Dolores Leon,,,Director,0,0,0,IRS990,Frm990PrtVIISctnA,X,,,,,
2017,936034321,201613009349300441,PORTLAND OPERA ASSOCIATION INC,Callie Pappas,,,Director,0,0,0,IRS990,Frm990PrtVIISctnA,X,,,,,
2017,936034321,201613009349300441,PORTLAND OPERA ASSOCIATION INC,Ruth Poindexter,,,Director,0,0,0,IRS990,Frm990PrtVIISctnA,X,,,,,
2017,936034321,201613009349300441,PORTLAND OPERA ASSOCIATION INC,George Rowbottom,,,Director,0,0,0,IRS990,Frm990PrtVIISctnA,X,,,,,
2017,936034321,201613009349300441,PORTLAND OPERA ASSOCIATION INC,Shawn DuBurg,,,Director,0,0,0,IRS990,Frm990PrtVIISctnA,X,,,,,
2017,936034321,201613009349300441,PORTLAND OPERA ASSOCIATION INC,William Sweat,,,Director,0,0,0,IRS990,Frm990PrtVIISctnA,X,,,,,
2017,936034321,201613009349300441,PORTLAND OPERA ASSOCIATION INC,Curtis Thompson,,,Director,0,0,0,IRS990,Frm990PrtVIISctnA,X,,,,,
2017,936034321,201613009349300441,PORTLAND OPERA ASSOCIATION INC,Robert Kerr,,,Director,0,0,0,IRS990,Frm990PrtVIISctnA,X,,,,,
2017,936034321,201613009349300441,PORTLAND OPERA ASSOCIATION INC,William Lockwood,,,Director,0,0,0,IRS990,Frm990PrtVIISctnA,X,,,,,
2017,936034321,201613009349300441,PORTLAND OPERA ASSOCIATION INC,Louis McCraw,,,Director,0,0,0,IRS990,Frm990PrtVIISctnA,X,,,,,
2017,936034321,201613009349300441,PORTLAND OPERA ASSOCIATION INC,David O'Brien,,,President,0,0,0,IRS990,Frm990PrtVIISctnA,,,X,,,
2017,936034321,201613009349300441,PORTLAND OPERA ASSOCIATION INC,Greg Hinckley,,,Vice President,0,0,0,IRS990,Frm990PrtVIISctnA,,,X,,,
2017,936034321,201613009349300441,PORTLAND OPERA ASSOCIATION INC,Kay Abramowitz,,,Vice President,0,0,0,IRS990,Frm990PrtVIISctnA,,,X,,,
2017,936034321,201613009349300441,PORTLAND OPERA ASSOCIATION INC,Arleen Barnett,,,Secretary,0,0,0,IRS990,Frm990PrtVIISctnA,,,X,,,
2017,936034321,201613009349300441,PORTLAND OPERA ASSOCIATION INC,Carol Mangan,,,Treasurer,0,0,0,IRS990,Frm990PrtVIISctnA,,,X,,,
2017,936034321,201613009349300441,PORTLAND OPERA ASSOCIATION INC,Christopher Mattaliano,,,Genrl Director,260951,0,13057,IRS990,Frm990PrtVIISctnA,,,X,,,
2017,936034321,201613009349300441,PORTLAND OPERA ASSOCIATION INC,Jeff Thede,,,Past President,0,0,0,IRS990,Frm990PrtVIISctnA,,,X,,,
2017,936034321,201613009349300441,PORTLAND OPERA ASSOCIATION INC,Valeria Ramirez,,,COO,109706,0,6944,IRS990,Frm990PrtVIISctnA,,,X,,,
2017,263967833,201700459349301580,PORTLAND HOMELESS FAMILY SOLUTIONS,Sonja Connor,,,Voting Member,0,0,0,IRS990,Frm990PrtVIISctnA,X,,,,,
2017,263967833,201700459349301580,PORTLAND HOMELESS FAMILY SOLUTIONS,Linda S Craig,,,Treasurer,0,0,0,IRS990,Frm990PrtVIISctnA,X,,X,,,
2017,263967833,201700459349301580,PORTLAND HOMELESS FAMILY SOLUTIONS,Robby Russell,,,Vice Chair,0,0,0,IRS990,Frm990PrtVIISctnA,X,,X,,,
2017,263967833,201700459349301580,PORTLAND HOMELESS FAMILY SOLUTIONS,Dianne Alves,,,Voting Member,0,0,0,IRS990,Frm990PrtVIISctnA,X,,,,,
2017,263967833,201700459349301580,PORTLAND HOMELESS FAMILY SOLUTIONS,Phyllis Leonard,,,Chairman,0,0,0,IRS990,Frm990PrtVIISctnA,X,,X,,,
2017,263967833,201700459349301580,PORTLAND HOMELESS FAMILY SOLUTIONS,Joshua Stadtler,,,Secretary,0,0,0,IRS990,Frm990PrtVIISctnA,X,,X,,,
2017,263967833,201700459349301580,PORTLAND HOMELESS FAMILY SOLUTIONS,Milele Hobbs,,,Voting Member,0,0,0,IRS990,Frm990PrtVIISctnA,X,,,,,
2017,263967833,201700459349301580,PORTLAND HOMELESS FAMILY SOLUTIONS,Matthew Webber,,,Voting Member,0,0,0,IRS990,Frm990PrtVIISctnA,X,,,,,
2017,263967833,201700459349301580,PORTLAND HOMELESS FAMILY SOLUTIONS,Lisa Palermo,,,Voting Member,0,0,0,IRS990,Frm990PrtVIISctnA,X,,,,,
2017,263967833,201700459349301580,PORTLAND HOMELESS FAMILY SOLUTIONS,Brandi Tuck,,,Executive Direc,69070,0,4680,IRS990,Frm990PrtVIISctnA,,,X,,,
2017,930855897,201721359349312282,OREGON STATE PUBLIC INTEREST RESEARCH GROUP,IVAN FRISHBERG,,,SECRETARY,0,0,0,IRS990,Frm990PrtVIISctnA,X,,X,,,
2017,930855897,201721359349312282,OREGON STATE PUBLIC INTEREST RESEARCH GROUP,RYAN MOECKLY,,,CHAIR,0,0,0,IRS990,Frm990PrtVIISctnA,X,,X,,,
2017,930855897,201721359349312282,OREGON STATE PUBLIC INTEREST RESEARCH GROUP,SONJA NASH MURRAY,,,TREASURER,0,0,0,IRS990,Frm990PrtVIISctnA,X,,X,,,
2017,930855897,201721359349312282,OREGON STATE PUBLIC INTEREST RESEARCH GROUP,,DAVE ROSENFELD,,EXEC DIRECTO,23900,0,4102,IRS990,Frm990PrtVIISctnA,,,X,,,
2017,930855897,201721359349312282,OREGON STATE PUBLIC INTEREST RESEARCH GROUP,ALYSSA ROMANE,,,ADMINISTRATO,9371,0,1558,IRS990,Frm990PrtVIISctnA,,,X,,,
2017,930855897,201721359349312282,OREGON STATE PUBLIC INTEREST RESEARCH GROUP,CHARLIE FISHER,,,STATE DIRECT,0,0,0,IRS990,Frm990PrtVIISctnA,,,X,,,
2017,930338826,201602529349300310,OPERATIVE PLASTERERS AND CEMENT MASONS LOCAL NO 555,Ivan Taylor,,,Executive Board,0,0,0,IRS990,Frm990PrtVIISctnA,X,,,,,
2017,930338826,201602529349300310,OPERATIVE PLASTERERS AND CEMENT MASONS LOCAL NO 555,Ken Johnson,,,Executive Board,0,0,0,IRS990,Frm990PrtVIISctnA,X,,,,,
2017,930338826,201602529349300310,OPERATIVE PLASTERERS AND CEMENT MASONS LOCAL NO 555,Lyle Johnson,,,Executive Board,0,0,0,IRS990,Frm990PrtVIISctnA,X,,,,,
2017,930338826,201602529349300310,OPERATIVE PLASTERERS AND CEMENT MASONS LOCAL NO 555,Richard Curr,,,Executive Board,0,0,0,IRS990,Frm990PrtVIISctnA,X,,,,,
2017,930338826,201602529349300310,OPERATIVE PLASTERERS AND CEMENT MASONS LOCAL NO 555,Geoff Kossak,,,President,74118,0,45827,IRS990,Frm990PrtVIISctnA,,,X,,,
2017,930338826,201602529349300310,OPERATIVE PLASTERERS AND CEMENT MASONS LOCAL NO 555,Tony Longbrake,,,Rec. Secretary,0,0,0,IRS990,Frm990PrtVIISctnA,,,X,,,
2017,930338826,201602529349300310,OPERATIVE PLASTERERS AND CEMENT MASONS LOCAL NO 555,Brett Hinsley,,,Bus Mgr/Fin Sec,87609,0,50675,IRS990,Frm990PrtVIISctnA,,,X,,,
2017,930338826,201602529349300310,OPERATIVE PLASTERERS AND CEMENT MASONS LOCAL NO 555,Jeremy Kendall,,,Vice President,18346,0,11431,IRS990,Frm990PrtVIISctnA,,,X,,,
2017,930338826,201602529349300310,OPERATIVE PLASTERERS AND CEMENT MASONS LOCAL NO 555,Craig Smith,,,Sgt. at Arms,0,0,0,IRS990,Frm990PrtVIISctnA,,,X,,,
2017,930338826,201722099349300632,OPERATIVE PLASTERERS AND CEMENT MASONS LOCAL NO 555,Ivan Taylor,,,Vice President,0,0,0,IRS990,Frm990PrtVIISctnA,X,,,,,
2017,930338826,201722099349300632,OPERATIVE PLASTERERS AND CEMENT MASONS LOCAL NO 555,Steve Meyer,,,Executive Board,0,0,0,IRS990,Frm990PrtVIISctnA,X,,,,,
2017,930338826,201722099349300632,OPERATIVE PLASTERERS AND CEMENT MASONS LOCAL NO 555,Jake Prouty,,,Executive Board,0,0,0,IRS990,Frm990PrtVIISctnA,X,,,,,
2017,930338826,201722099349300632,OPERATIVE PLASTERERS AND CEMENT MASONS LOCAL NO 555,Geoff Kossak,,,Bus. Manager,76908,0,49975,IRS990,Frm990PrtVIISctnA,,,X,,,
2017,930338826,201722099349300632,OPERATIVE PLASTERERS AND CEMENT MASONS LOCAL NO 555,Tony Carnevale,,,Rec. Secretary,0,0,0,IRS990,Frm990PrtVIISctnA,,,X,,,
2017,930338826,201722099349300632,OPERATIVE PLASTERERS AND CEMENT MASONS LOCAL NO 555,Noah Jones,,,Executive Board,19800,0,16624,IRS990,Frm990PrtVIISctnA,,,X,,,
2017,930338826,201722099349300632,OPERATIVE PLASTERERS AND CEMENT MASONS LOCAL NO 555,Brett Hinsley,,,Bus Mgr/Fin Sec,90952,0,44144,IRS990,Frm990PrtVIISctnA,,,X,,,
2017,930338826,201722099349300632,OPERATIVE PLASTERERS AND CEMENT MASONS LOCAL NO 555,Jeremy Kendall,,,President,8731,0,3953,IRS990,Frm990PrtVIISctnA,,,X,,,
2017,930338826,201722099349300632,OPERATIVE PLASTERERS AND CEMENT MASONS LOCAL NO 555,Craig Smith,,,Sgt. at Arms,0,0,0,IRS990,Frm990PrtVIISctnA,,,X,,,
2017,471948283,201612919349301081,CLACKAMAS COUNTY SHERIFFS OFFICE INDEPENDENT RETIREMENT MEDICAL TR,STEPHEN STEINBERG,,,CO-CHAIR AND,0,0,0,IRS990,Frm990PrtVIISctnA,X,,X,,,
2017,471948283,201612919349301081,CLACKAMAS COUNTY SHERIFFS OFFICE INDEPENDENT RETIREMENT MEDICAL TR,LOREN HELDT,,,TRUSTEE,0,0,0,IRS990,Frm990PrtVIISctnA,X,,,,,
2017,471948283,201612919349301081,CLACKAMAS COUNTY SHERIFFS OFFICE INDEPENDENT RETIREMENT MEDICAL TR,JOHN KRUMMENACKER,,,TRUSTEE,0,0,0,IRS990,Frm990PrtVIISctnA,X,,,,,
2017,471948283,201612919349301081,CLACKAMAS COUNTY SHERIFFS OFFICE INDEPENDENT RETIREMENT MEDICAL TR,JAMES EDWARD STELLE,,,TRUSTEE,0,0,0,IRS990,Frm990PrtVIISctnA,X,,,,,
2017,471948283,201612919349301081,CLACKAMAS COUNTY SHERIFFS OFFICE INDEPENDENT RETIREMENT MEDICAL TR,MATT ELLINGTON,,,CO-CHAIR AND,0,0,0,IRS990,Frm990PrtVIISctnA,X,,X,,,
2017,471948283,201612919349301081,CLACKAMAS COUNTY SHERIFFS OFFICE INDEPENDENT RETIREMENT MEDICAL TR,MARC S GONZALES,,,TRUSTEE,0,0,0,IRS990,Frm990PrtVIISctnA,X,,,,,
2017,471948283,201612919349301081,CLACKAMAS COUNTY SHERIFFS OFFICE INDEPENDENT RETIREMENT MEDICAL TR,EVELYN MINOR-LAWRENCE,,,TRUSTEE,0,0,0,IRS990,Frm990PrtVIISctnA,X,,,,,
2017,471948283,201612919349301081,CLACKAMAS COUNTY SHERIFFS OFFICE INDEPENDENT RETIREMENT MEDICAL TR,LEE EBY,,,TRUSTEE,0,0,0,IRS990,Frm990PrtVIISctnA,X,,,,,
2017,471948283,201702899349302255,CLACKAMAS COUNTY SHERIFFS OFFICE INDEPENDENT RETIREMENT MEDICAL TR,STEPHEN STEINBERG,,,CO-CHAIR AND,0,0,0,IRS990,Frm990PrtVIISctnA,X,,X,,,
2017,471948283,201702899349302255,CLACKAMAS COUNTY SHERIFFS OFFICE INDEPENDENT RETIREMENT MEDICAL TR,LOREN HELDT,,,TRUSTEE,0,0,0,IRS990,Frm990PrtVIISctnA,X,,,,,
2017,471948283,201702899349302255,CLACKAMAS COUNTY SHERIFFS OFFICE INDEPENDENT RETIREMENT MEDICAL TR,JOHN KRUMMENACKER,,,TRUSTEE,0,0,0,IRS990,Frm990PrtVIISctnA,X,,,,,
2017,471948283,201702899349302255,CLACKAMAS COUNTY SHERIFFS OFFICE INDEPENDENT RETIREMENT MEDICAL TR,JAMES EDWARD STELLE,,,TRUSTEE,0,0,0,IRS990,Frm990PrtVIISctnA,X,,,,,
2017,471948283,201702899349302255,CLACKAMAS COUNTY SHERIFFS OFFICE INDEPENDENT RETIREMENT MEDICAL TR,CINDY HAGLUND,,,TRUSTEE,0,0,0,IRS990,Frm990PrtVIISctnA,X,,,,,
2017,471948283,201702899349302255,CLACKAMAS COUNTY SHERIFFS OFFICE INDEPENDENT RETIREMENT MEDICAL TR,MATT ELLINGTON,,,CO-CHAIR AND,0,0,0,IRS990,Frm990PrtVIISctnA,X,,X,,,
2017,471948283,201702899349302255,CLACKAMAS COUNTY SHERIFFS OFFICE INDEPENDENT RETIREMENT MEDICAL TR,MARC S GONZALES,,,TRUSTEE,0,0,0,IRS990,Frm990PrtVIISctnA,X,,,,,
2017,471948283,201702899349302255,CLACKAMAS COUNTY SHERIFFS OFFICE INDEPENDENT RETIREMENT MEDICAL TR,KRISTI DURHAM,,,TRUSTEE,0,0,0,IRS990,Frm990PrtVIISctnA,X,,,,,
2017,471948283,201702899349302255,CLACKAMAS COUNTY SHERIFFS OFFICE INDEPENDENT RETIREMENT MEDICAL TR,LEE EBY,,,TRUSTEE,0,0,0,IRS990,Frm990PrtVIISctnA,X,,,,,
