period,ein,object_id,taxpayer_name,name,business_name1,business_name2,title,org_comp,related_comp
201606,930814638,201710399349301136,OREGON PUBLIC BROADCASTING,STEVE BASS,,,PRESIDENT & CEO,445390,0
201606,930814638,201710399349301136,OREGON PUBLIC BROADCASTING,JAN HESKISS,,,CFO & Asst Secretary-Treasurer,189666,0
201606,930814638,201710399349301136,OREGON PUBLIC BROADCASTING,Morgan Holm,,,"SVP, Chief Content Officer",198777,0
201606,930814638,201710399349301136,OREGON PUBLIC BROADCASTING,DAN METZIGA,,,"SVP, DEVELOPMENT",180276,0
201606,930814638,201710399349301136,OREGON PUBLIC BROADCASTING,DEBBIE ROTICH,,,Chief Administration Officer,177823,0
201606,930814638,201710399349301136,OREGON PUBLIC BROADCASTING,David Davis,,,"VP, TV PRODUCTION",160377,0
201606,930814638,201710399349301136,OREGON PUBLIC BROADCASTING,LYNNE POLLARD,,,"VP, Digital Services",150309,0
201606,930814638,201710399349301136,OREGON PUBLIC BROADCASTING,Duane Smith,,,"VP, Chief Technology Officer",150424,0
201606,930814638,201710399349301136,OREGON PUBLIC BROADCASTING,REBECCA HANNAFIN MORRIS,,,GENERAL COUNSEL,150186,0
201606,930386780,201720679349300247,ALBERTINA KERR CENTERS,CHRISTOPHER J KRENK MSW,,,CHIEF EXECUTIVE OFFICER,331814,0
201606,930386780,201720679349300247,ALBERTINA KERR CENTERS,JERALD A HOFFERT MBA,,,CHIEF FINANCIAL OFFICER,185891,0
201606,930386780,201720679349300247,ALBERTINA KERR CENTERS,LINDA SCHMIDT MD,,,MEDICAL DIRECTOR,383426,0
201606,930386780,201720679349300247,ALBERTINA KERR CENTERS,VALERIE COLLINS,,,PSYCHIATRIST,272324,0
201606,930386780,201720679349300247,ALBERTINA KERR CENTERS,JENNY TSAI,,,PSYCHIATRIST,246858,0
201606,930386780,201720679349300247,ALBERTINA KERR CENTERS,GISELA PORRAS,,,DEVELOPMENTAL BEHAVIORAL PEDIATRICIA,191617,0
201606,930386780,201720679349300247,ALBERTINA KERR CENTERS,ELIZABETH FORBES,,,DEVELOPMENTAL BEHAVIORAL PEDIATRICIA,191515,0
201608,200195556,201730169349300433,OCHIN INC,ABIGAIL SEARS,,,CHIEF EXECUTIVE OFFICER,305379,0
201608,200195556,201730169349300433,OCHIN INC,PAUL MATTHEWS,,,CTO,176645,0
201608,200195556,201730169349300433,OCHIN INC,YEDDA TRAWICK,,,COO,195558,0
201608,200195556,201730169349300433,OCHIN INC,SEAN WHITELEY-ROSS,,,CFO,240116,0
201608,200195556,201730169349300433,OCHIN INC,CLAYTON GILLETT,,,DIRECTOR-OHITEC,207073,0
201608,200195556,201730169349300433,OCHIN INC,KIMBERLY KLUPENGER,,,VP BUSINESS DEVELOPMENT,191504,0
201608,200195556,201730169349300433,OCHIN INC,KEVIN GEOFFROY,,,VP EPIC OPERATIONS,159455,0
201608,200195556,201730169349300433,OCHIN INC,DANGELA MERRELL,,,MGR EDUCATION & TRAINING,158179,0
201608,200195556,201730169349300433,OCHIN INC,VANCE BAUER,,,DIRECTOR-PBRN OPERATIONS,151796,0
201606,930502822,201730459349303383,LIFEWORKS NW,MARY MONNAT,,,PRESIDENT/CEO,220332,0
201606,930502822,201730459349303383,LIFEWORKS NW,CONNIE DUNKLE-WEYRAUCH,,,VP FIN./DIR STRAT. OPS,174935,0
201606,930502822,201730459349303383,LIFEWORKS NW,MARK LEWINSOHN,,,VP CLINICAL SERVICES,157950,0
201606,930502822,201730459349303383,LIFEWORKS NW,LARRY MAK,,,PSYCHIATRIST,213722,0
201606,930502822,201730459349303383,LIFEWORKS NW,IAN STARR,,,PSYCHIATRIST,224124,0
201606,930502822,201730459349303383,LIFEWORKS NW,MICHAEL SEAN STANLEY,,,MEDICAL DIRECTOR,192320,0
201606,930502822,201730459349303383,LIFEWORKS NW,CLARA RUIZ,,,PSYCHIATRIST,179961,0
201606,930579589,201711089349301261,DOERNBECHER CHILDRENS HOSPITAL FOUNDATION,DANA A BRANER,,,DIRECTOR,0,522347
201606,930579589,201711089349301261,DOERNBECHER CHILDRENS HOSPITAL FOUNDATION,JOSEPH E ROBERTSON,,,DIRECTOR,0,1791526
201606,930579589,201711089349301261,DOERNBECHER CHILDRENS HOSPITAL FOUNDATION,L KEITH TODD,,,PRESIDENT,0,637078
201606,930579589,201711089349301261,DOERNBECHER CHILDRENS HOSPITAL FOUNDATION,MARY TURINA,,,VICE PRESIDENT,0,359262
201612,930232310,201721299349300247,MULTNOMAH ATHLETIC CLUB,NORMAN RICH,,,GENERAL MANAGER,617010,0
201612,930232310,201721299349300247,MULTNOMAH ATHLETIC CLUB,TIM ARBOGAST,,,ASST GENERAL MANAGER/CFO,283678,0
201612,930232310,201721299349300247,MULTNOMAH ATHLETIC CLUB,PHILIPPE BOULOT,,,EXECUTIVE CHEF,246435,0
201612,930232310,201721299349300247,MULTNOMAH ATHLETIC CLUB,EDWARD STONER,,,ATHLETIC DIRECTOR,223059,0
201612,930232310,201721299349300247,MULTNOMAH ATHLETIC CLUB,WALDEMAR HOLOWETZKI,,,TENNIS PROFESSIONAL,176357,0
201612,930232310,201721299349300247,MULTNOMAH ATHLETIC CLUB,CAMERON MCMURRY,,,FOOD & BEVERAGE DIRECTOR,168497,0
201606,930386966,201721319349305672,TRILLIUM FAMILY SERVICES,KIM SCOTT,,,PRESIDENT AND CEO,388937,0
201606,930386966,201721319349305672,TRILLIUM FAMILY SERVICES,BRIAN ALLBRITTON,,,CFO,247255,0
201606,930386966,201721319349305672,TRILLIUM FAMILY SERVICES,CINDY SMITH,,,MEDICAL DIRECTOR,292587,0
201606,930386966,201721319349305672,TRILLIUM FAMILY SERVICES,KEITH CHENG,,,CHIEF MEDICAL OFFICER,281921,0
201606,930386966,201721319349305672,TRILLIUM FAMILY SERVICES,DAVID JEFFREY,,,PSYCHIATRIST,316853,0
201606,930386966,201721319349305672,TRILLIUM FAMILY SERVICES,BENJAMIN ADLER,,,PSYCHIATRIST,213512,0
201606,930386966,201721319349305672,TRILLIUM FAMILY SERVICES,KAREN BROOKS,,,PSYCHIATRIST,218344,0
201606,930386966,201721319349305672,TRILLIUM FAMILY SERVICES,LISA KANE,,,CHIEF ADMINISTRATIVE OFFICER,200703,0
201606,930386966,201721319349305672,TRILLIUM FAMILY SERVICES,SANDY BOYLE,,,CHIEF STRATEGY OFFICER,180312,0
201512,931228867,201642229349301644,NORTHWEST ENERGY EFFICIENCY ALLIANCE,SUSAN STRATTON,,,EXECUTIVE DIRECTOR,246551,0
201512,931228867,201642229349301644,NORTHWEST ENERGY EFFICIENCY ALLIANCE,SUELYNN CALLAHAN,,,DIR. BUSINESS ADMINISTRATION,169303,0
201512,931228867,201642229349301644,NORTHWEST ENERGY EFFICIENCY ALLIANCE,JULIA HARPER,,,DIR. MARKET EXECUTION,208163,0
201512,931228867,201642229349301644,NORTHWEST ENERGY EFFICIENCY ALLIANCE,SUSAN HERMENET,,,DIR. PLANNING & EVALUATION,199297,0
201512,931228867,201642229349301644,NORTHWEST ENERGY EFFICIENCY ALLIANCE,JEFF HARRIS,,,CHIEF TRANSFORMATION OFFICER,195412,0
201512,931228867,201642229349301644,NORTHWEST ENERGY EFFICIENCY ALLIANCE,SEPIDEH REZANIA,,,SR. MANAGER COMMERCIAL,159836,0
201512,931228867,201642229349301644,NORTHWEST ENERGY EFFICIENCY ALLIANCE,MARK REHLEY,,,SR. MANAGER TECH/PRODUCT MGMT,158490,0
201612,931228867,201702899349301755,NORTHWEST ENERGY EFFICIENCY ALLIANCE,SUSAN STRATTON,,,EXECUTIVE DIRECTOR,275778,0
201612,931228867,201702899349301755,NORTHWEST ENERGY EFFICIENCY ALLIANCE,SUELYNN CALLAHAN,,,DIR. BUSINESS ADMINISTRATI,185748,0
201612,931228867,201702899349301755,NORTHWEST ENERGY EFFICIENCY ALLIANCE,JULIA HARPER,,,DIR. MARKET EXECUTION,220416,0
201612,931228867,201702899349301755,NORTHWEST ENERGY EFFICIENCY ALLIANCE,SUSAN HERMENET,,,DIR. PLANNING & EVALUATION,211952,0
201612,931228867,201702899349301755,NORTHWEST ENERGY EFFICIENCY ALLIANCE,JEFF HARRIS,,,CHIEF TRANSFORMATION OFFICER,204113,0
201612,931228867,201702899349301755,NORTHWEST ENERGY EFFICIENCY ALLIANCE,JEREMY LITOW,,,DIR. STAKEHOLDER RELATIONS,202459,0
201612,931228867,201702899349301755,NORTHWEST ENERGY EFFICIENCY ALLIANCE,KENNETH BAKER,,,SENIOR MANAGER,167573,0
201608,930386804,201720129349301312,CATLIN GABEL SCHOOL,TIM BAZEMORE,,,HEAD OF SCHOOL,435331,0
201608,930386804,201720129349301312,CATLIN GABEL SCHOOL,TERRY MURPHY,,,CHIEF FINANCIAL OFFICER,189281,0
201608,930386804,201720129349301312,CATLIN GABEL SCHOOL,VICKI ROSCOE,,,HEAD OF LOWER SCHOOL/ASS'T,175431,0
201608,930386804,201720129349301312,CATLIN GABEL SCHOOL,BARBARA OSTOS,,,HEAD OF MIDDLE SCHOOL,159206,0
201608,930243443,201741949349300814,OREGON EDUCATION ASSOCIATION,Angela Dileo,,,Asst Ex Dir Affl S,223631,
201608,930243443,201741949349300814,OREGON EDUCATION ASSOCIATION,BethAnne Darby,,,Asst Exec Dir of Pub Affairs,275995,
201608,930243443,201741949349300814,OREGON EDUCATION ASSOCIATION,Chad Sullivan,,,Organizing Mgr,192479,
201608,930243443,201741949349300814,OREGON EDUCATION ASSOCIATION,Colleen Mileham,,,Inter Asst Ex Teac,216134,
201608,930243443,201741949349300814,OREGON EDUCATION ASSOCIATION,Hanna Vaandering,,,President,246232,
201608,930243443,201741949349300814,OREGON EDUCATION ASSOCIATION,Lee Helen,,,Dir of Union Schoo,215773,
201608,930243443,201741949349300814,OREGON EDUCATION ASSOCIATION,Mark Toledo,,,General Counsel,245153,
201608,930243443,201741949349300814,OREGON EDUCATION ASSOCIATION,Richard Sanders,,,Executive Direc,271918,
201608,930243443,201741949349300814,OREGON EDUCATION ASSOCIATION,Robert Sande,,,Assis Dir Finan,206915,
201608,930243443,201741949349300814,OREGON EDUCATION ASSOCIATION,Sarah Moskoff,,,Uniserv Consultant,201241,
201612,931231494,201723069349301732,PROVIDENCE PORTLAND MEDICAL FOUNDATION,Robert Hodson MD,,,Director,0,545019
201612,931231494,201723069349301732,PROVIDENCE PORTLAND MEDICAL FOUNDATION,Kelly S Buechler,,,Executive Director,0,199996
201606,930386852,201721359349313052,ROBISON JEWISH HOME,SANDRA SIMON,,,CEO/COO AS OF 10/15/15,290406,0
201606,930386852,201721359349313052,ROBISON JEWISH HOME,DAVID FUKS,,,CEO UNTIL 9/15/15,231131,0
201606,930386852,201721359349313052,ROBISON JEWISH HOME,BOBBIE JENKINS,,,CFO,166309,0
201606,930354176,201720289349300507,MORRISON CHILD AND FAMILY SERVICES,ANDREW HENRIE-MCWILLIAMS,,,CHIEF EXECUTIVE OFFICER,183805,0
201512,930463816,201633209349313053,WILLAMETTE VIEW INC,BRIAN THOMPSON,,,CFO,188969,
201512,930463816,201633209349313053,WILLAMETTE VIEW INC,CRAIG VAN VALKENBURG,,,President & CEO,235057,
201612,930463816,201733199349317298,WILLAMETTE VIEW INC,Craig Van Valkenburg,,,President & CEO,245798,0
201612,930463816,201733199349317298,WILLAMETTE VIEW INC,Brian Thompson,,,CFO,182896,0
201612,930463816,201733199349317298,WILLAMETTE VIEW INC,Mark Hollis,,,Director of Sales,150426,0
201612,930386981,201721639349301262,YOUNG MENS CHRISTIAN ASSOCIATION OF COLUMBIA-WILLIAMETTE,,Robert Hall,,CEO,201311,0
201606,936031270,201700809349300340,PLANNED PARENTHOOD OF THE COLUMBIA WILLAMETTE INC,STACY CROSS,,,PRESIDENT & CEO,224365,0
201512,930477890,201632469349300538,TERWILLIGER PLAZA INC,DELORES SELLNER,,,Former Pres/CEO,257021,
201512,930477890,201632469349300538,TERWILLIGER PLAZA INC,DIANE GIBSON,,,Former CFO,180085,
201606,931139187,201700739349300805,PACIFIC NORTHWEST COLLEGE OF ART,MANLEY THOMAS,,,PRESIDENT,321948,0
201603,465562403,201720469349302722,LEGACY HEALTH FOUNDATION,LEWIS L LOW MD,,,Treasurer,,693263
201603,465562403,201720469349302722,LEGACY HEALTH FOUNDATION,MAUREEN A BRADLEY,,,EX-OFFICIO,,391624
201603,465562403,201720469349302722,LEGACY HEALTH FOUNDATION,ROBERT E DEWITT,,,Secretary,,484383
201606,930582124,201700969349301030,UNITED WAY OF THE COLUMBIA-WILLAMETTE,Keith Thomajan,,,President/CEO,241142,0
201606,930309970,201720409349301607,UNIVERSITY OF WESTERN STATES,Joseph Brimhall,,,President,372548,0
201606,930309970,201720409349301607,UNIVERSITY OF WESTERN STATES,Eric Blumenthal,,,VP of Finance and Administration,170657,0
201606,930309970,201720409349301607,UNIVERSITY OF WESTERN STATES,Marion Evans,,,VP of Academic Affairs and Provost,214744,0
201606,930309970,201720409349301607,UNIVERSITY OF WESTERN STATES,Patrick Browne,,,Special Assistant to the President,197772,0
201606,930309970,201720409349301607,UNIVERSITY OF WESTERN STATES,Joseph Pfeifer,,,VP of Clinics,168936,0
201606,930309970,201720409349301607,UNIVERSITY OF WESTERN STATES,Mitchell Haas,,,Associate VP of Research,156889,0
201606,930723862,201721189349300952,TRAVEL PORTLAND,JEFFREY MILLER,,,PRESIDENT/CEO,449211,0
201606,930723862,201721189349300952,TRAVEL PORTLAND,BRIAN MCCARTIN,,,EVP OF CONVENTION/TOURISM,277780,0
201606,930723862,201721189349300952,TRAVEL PORTLAND,GREG NEWLAND,,,EVP OF MARKETING,240229,0
201606,930723862,201721189349300952,TRAVEL PORTLAND,MICHAEL SMITH,,,VP OF CONVENTION MARKETING,191239,0
201606,930723862,201721189349300952,TRAVEL PORTLAND,BRIAN DORAN,,,EVP FINANCE AND ADMIN,261062,0
201606,272028308,201613129349302271,ALLIANCE FOR A HEALTHIER GENERATION,DR HOWELL WECHSLER,,,CEO,242276,0
201606,272028308,201613129349302271,ALLIANCE FOR A HEALTHIER GENERATION,JULIE SATTERWHITE,,,"CFO/COO (THRU MARCH 7, 2016)",413938,0
201606,272028308,201613129349302271,ALLIANCE FOR A HEALTHIER GENERATION,DIANA MARTIN,,,CHIEF MKTG & DEV. OFFICER,165786,0
201706,272028308,201733139349302703,ALLIANCE FOR A HEALTHIER GENERATION,DR HOWELL WECHSLER,,,CEO,263814,0
201706,272028308,201733139349302703,ALLIANCE FOR A HEALTHIER GENERATION,DIANA MARTIN,,,CHIEF MKTG & DEV. OFFICER,177280,0
201706,272028308,201733139349302703,ALLIANCE FOR A HEALTHIER GENERATION,ANNE FERREE,,,CHIEF STRATEGY & PRTNRSHIP,155415,0
201706,272028308,201733139349302703,ALLIANCE FOR A HEALTHIER GENERATION,JULIE SATTERWHITE,,,"FORMER CFO/COO (THRU MARCH 7, 2016)",206942,0
201606,931019725,201710969349300446,OREGON JEWISH COMMUNITY FOUNDATION,JULIE DIAMOND,,,EXECUTIVE DIRECTOR,175326,0
201606,930857426,201741329349305294,WORKSYSTEMS INC,ANDREW MCGOUGH,,,Executive Dir.,174561,
201606,930857426,201741329349305294,WORKSYSTEMS INC,TRICIA RYAN,,,COO,164871,
201609,237098400,201702229349301400,NATIVE AMERICAN REHABILITATION ASSOCIATION OF THE NORTHWEST INC,JACQUELINE MERCER,,,CEO,181159,0
201609,237098400,201702229349301400,NATIVE AMERICAN REHABILITATION ASSOCIATION OF THE NORTHWEST INC,MICHAEL WATKINS,,,COO,161632,0
201609,237098400,201702229349301400,NATIVE AMERICAN REHABILITATION ASSOCIATION OF THE NORTHWEST INC,ALLYSON LECATSAS,,,HEALTH DIRECTOR,151604,0
201606,930623709,201643479349300129,SPECIAL MOBILITY SERVICES INC,FRED STOFFER,,,President,150039,
201605,930402877,201612799349301021,OREGON MUSEUM OF SCIENCE AND INDUSTRY,NANCY STUEBER,,,PRESIDENT,265083,0
201605,930402877,201612799349301021,OREGON MUSEUM OF SCIENCE AND INDUSTRY,eRIN gRAHAM,,,CHIEF OPERATING OFFICER,161418,0
201605,930402877,201612799349301021,OREGON MUSEUM OF SCIENCE AND INDUSTRY,TIM MACK,,,"VP, FINANCE & Analysis",158261,0
201705,930402877,201732919349300538,OREGON MUSEUM OF SCIENCE AND INDUSTRY,Nancy Stueber,,,President,275915,0
201705,930402877,201732919349300538,OREGON MUSEUM OF SCIENCE AND INDUSTRY,Erin Graham,,,Chief Operating Officer,171927,0
201705,930402877,201732919349300538,OREGON MUSEUM OF SCIENCE AND INDUSTRY,Tim Mack,,,V.P.- Finance and Analysis,163091,0
201605,930386890,201731019349300148,WARNER PACIFIC COLLEGE,ANDREA COOK,,,PRESIDENT,223334,
201512,930553346,201633089349301588,EDUCATION NORTHWEST,FLEISCHMAN STEVEN W,,,CHIEF EXECUTIVE OFFICER,323707,0
201512,930553346,201633089349301588,EDUCATION NORTHWEST,PARLSEY DANETTE,,,CHIEF PROGRAM OFFICER,230931,0
201512,930553346,201633089349301588,EDUCATION NORTHWEST,BELL JOY,,,CHIEF FINANCIAL OFFICER,201643,0
201512,930553346,201633089349301588,EDUCATION NORTHWEST,CHRISTOPHER MAZZEO,,,DIRECTOR-REL NORTHWEST,179634,0
201512,930553346,201633089349301588,EDUCATION NORTHWEST,MICHAEL SIEBERSMA,,,DIRECTOR-CSES,175225,0
201512,930553346,201633089349301588,EDUCATION NORTHWEST,THERESA DEUSSEN,,,CO-DIRECTOR-CREA,173277,0
201512,930553346,201633089349301588,EDUCATION NORTHWEST,THERESA AKEY,,,CO-DIRECTOR-CREA,172336,0
201512,930553346,201633089349301588,EDUCATION NORTHWEST,NANCY HENRY,,,DIRECTOR-CSES,171634,0
201512,930553346,201633089349301588,EDUCATION NORTHWEST,ROBERT LARSON,,,DIRECTOR-STRATEGIC RELATIONS,169906,0
201512,930553346,201633089349301588,EDUCATION NORTHWEST,OLGA VARGAS,,,DIRECTOR-COMM. & IT,165372,0
201512,930553346,201633089349301588,EDUCATION NORTHWEST,EUGENE STORY,,,IT MANAGER,161172,0
201512,930553346,201633089349301588,EDUCATION NORTHWEST,FIONA HELSEL,,,RESEARCH AND EVAL. MANAGER,156854,0
201612,930553346,201722729349301302,EDUCATION NORTHWEST,FLEISCHMAN STEVEN W,,,CHIEF EXECUTIVE OFFICER,327664,0
201612,930553346,201722729349301302,EDUCATION NORTHWEST,PARSLEY DANETTE,,,CHIEF PROGRAM OFFICER,240572,0
201612,930553346,201722729349301302,EDUCATION NORTHWEST,BELL JOY,,,CHIEF FINANCIAL OFFICER,209913,0
201612,930553346,201722729349301302,EDUCATION NORTHWEST,CHRISTOPHER MAZZEO,,,DIRECTOR OF CREA AND REL NORTHWEST,190588,0
201612,930553346,201722729349301302,EDUCATION NORTHWEST,MICHAEL SIEBERSMA,,,DIRECTOR OF CSES,182855,0
201612,930553346,201722729349301302,EDUCATION NORTHWEST,ROBERT LARSON,,,DIRECTOR OF STRATEGIC RELATIO,176705,0
201612,930553346,201722729349301302,EDUCATION NORTHWEST,DAVID STEVENS,,,"MANAGER OF RESEARCH, EVALUATION & AS",156220,0
201612,930553346,201722729349301302,EDUCATION NORTHWEST,OLGA VARGAS,,,COMMUNICATIONS AND INFORMATION TECHN,172190,0
201606,930395591,201700109349300325,VOLUNTEERS OF AMERICA OF OREGON INC,KAY TORAN,,,PRESIDENT & CEO,217001,0
201608,521957214,201740179349301514,STAND FOR CHILDREN LEADERSHIP CENTER INC,JONAH EDELMAN,,,CHIEF EXECUTIVE OFFICER,278515,0
201608,521957214,201740179349301514,STAND FOR CHILDREN LEADERSHIP CENTER INC,PAMELA WELCH,,,COO/CFO,366227,0
201608,521957214,201740179349301514,STAND FOR CHILDREN LEADERSHIP CENTER INC,EMILY PHAN,,,CHIEF TECHNOLOGY OFFICER,334304,0
201608,521957214,201740179349301514,STAND FOR CHILDREN LEADERSHIP CENTER INC,SHANNON CAMPION,,,CHIEF OF STATE OPERATIONS,237289,0
201608,521957214,201740179349301514,STAND FOR CHILDREN LEADERSHIP CENTER INC,KERRY CONNOR,,,CHIEF TALENT OFFICER,306193,0
201608,521957214,201740179349301514,STAND FOR CHILDREN LEADERSHIP CENTER INC,KAREN HANSSEN,,,VP ORGANIZING & FAMILY ENGAGEMENT,158178,0
201608,521957214,201740179349301514,STAND FOR CHILDREN LEADERSHIP CENTER INC,MIMI RODMAN,,,IL EXECUTIVE DIRECTOR,171867,0
201608,521957214,201740179349301514,STAND FOR CHILDREN LEADERSHIP CENTER INC,JUSTIN OHLEMILLER,,,IN EXECUTIVE DIRECTOR,164418,0
201606,930391604,201700799349300410,PORTLAND ART MUSEUM,MR BRIAN J FERRISO,,,EXECUTIVE DIRECTOR,400393,0
201606,930391604,201700799349300410,PORTLAND ART MUSEUM,MR GARETH A NEVITT,,,CHIEF FINANCIAL OFFICER,177906,0
201606,930391604,201700799349300410,PORTLAND ART MUSEUM,MR JS MAY,,,CHIEF ADVANCEMENT OFFICER,196613,0
201606,930398802,201711309349302011,MULTNOMAH UNIVERSITY,CRAIG WILLIFORD,,,President & CEO,176450,
201606,930446527,201741359349306989,OREGON SYMPHONY ASSOCIATION,SCOTT SHOWALTER,,,PRESIDENT/CEO,263778,0
201606,930446527,201741359349306989,OREGON SYMPHONY ASSOCIATION,JANET PLUMMER,,,CFO,153741,0
201606,930446527,201741359349306989,OREGON SYMPHONY ASSOCIATION,SARAH KWAK,,,CONCERTMASTER,168200,0
201512,930746782,201632819349300338,INTERNATIONAL SOCIETY FOR TECHNOLOGY IN EDUCATION CO TIFFANY MONTES,Brian Lewis,,,CEO,375797,0
201512,930746782,201632819349300338,INTERNATIONAL SOCIETY FOR TECHNOLOGY IN EDUCATION CO TIFFANY MONTES,Anne Tully,,,COO,255694,0
201512,930746782,201632819349300338,INTERNATIONAL SOCIETY FOR TECHNOLOGY IN EDUCATION CO TIFFANY MONTES,Craig Thibaudeau,,,Chief Ext Relations Officer,181134,0
201512,930746782,201632819349300338,INTERNATIONAL SOCIETY FOR TECHNOLOGY IN EDUCATION CO TIFFANY MONTES,Jessica Medaille,,,Chief Membership Officer,150034,0
201512,930746782,201632819349300338,INTERNATIONAL SOCIETY FOR TECHNOLOGY IN EDUCATION CO TIFFANY MONTES,Jodie Pozo-Olano,,,Chief Comm Officer-CYPT,197879,0
201612,930746782,201702629349301155,INTERNATIONAL SOCIETY FOR TECHNOLOGY IN EDUCATION,Brian Lewis,,,CEO - CYPT,414092,0
201612,930746782,201702629349301155,INTERNATIONAL SOCIETY FOR TECHNOLOGY IN EDUCATION,Anne Tully,,,COO,254753,0
201612,930746782,201702629349301155,INTERNATIONAL SOCIETY FOR TECHNOLOGY IN EDUCATION,James Flanagan,,,Chief Learning Srvcs Officer,229424,0
201612,930746782,201702629349301155,INTERNATIONAL SOCIETY FOR TECHNOLOGY IN EDUCATION,Craig Thibaudeau,,,Chief Ext Relations Officer,178367,0
201612,930746782,201702629349301155,INTERNATIONAL SOCIETY FOR TECHNOLOGY IN EDUCATION,Rebecca Caldwell,,,Chief Corp & Found Rel Officer,157066,0
201612,930746782,201702629349301155,INTERNATIONAL SOCIETY FOR TECHNOLOGY IN EDUCATION,Jessica Medaille,,,Chief Collaboration Officer,150043,0
201606,930571472,201643139349301004,NATIONAL PSORIASIS FOUNDATION,RANDY BERANEK,,,President/CEO,351131,0
201606,930571472,201643139349301004,NATIONAL PSORIASIS FOUNDATION,william cardamon,,,chief Field Svc Officer,175831,0
201606,930571472,201643139349301004,NATIONAL PSORIASIS FOUNDATION,CATHERINE COMAN,,,VICE PRESIDENT OF MARKETING,161892,0
201606,930716860,201731319349303738,CODA INC COMPREHENSIVE OPTIONS FOR DRUG ABUSERS,TIMOTHY T HARTNETT,,,EXECUTIVE DIRECTOR,195314,0
201612,930386880,201701599349301210,OREGON HUMANE SOCIETY,SHARON M HARMON,,,CHIEF EXECUTIVE OFFICER,286614,0
201512,930813981,201603069349301785,REACH COMMUNITY DEVELOPMENT INC,DAN VALLIERE,,,CHIEF EXECUTIVE OFF.,167995,
201609,931326405,201710809349300721,WESTERN RIVERS CONSERVANCY,SUE DOROFF,,,PRESIDENT,226895,0
201609,931326405,201710809349300721,WESTERN RIVERS CONSERVANCY,PHILLIP WALLIN,,,VICE PRESIDENT,204518,0
201609,931326405,201710809349300721,WESTERN RIVERS CONSERVANCY,WILLIS YARBERRY,,,DIRECTOR OF LANDS,178685,0
201606,930608012,201740969349300419,UNIVERSITY MEDICAL GROUP,Richardson Mark A,,,Director-Chairman,0,1043666
201606,930608012,201740969349300419,UNIVERSITY MEDICAL GROUP,Halvorson Stephanie,,,Director,0,237336
201606,930608012,201740969349300419,UNIVERSITY MEDICAL GROUP,Barnes Penelope,,,Director,0,214789
201606,930608012,201740969349300419,UNIVERSITY MEDICAL GROUP,Keepers George,,,Director,0,512727
201606,930608012,201740969349300419,UNIVERSITY MEDICAL GROUP,Leachman Sancy,,,Director,0,602177
201606,930608012,201740969349300419,UNIVERSITY MEDICAL GROUP,Coakley Fergus,,,Director,0,744094
201606,930608012,201740969349300419,UNIVERSITY MEDICAL GROUP,Amling Christopher,,,Director,0,624962
201606,930608012,201740969349300419,UNIVERSITY MEDICAL GROUP,Zaman Atif,,,Director,0,475086
201606,930608012,201740969349300419,UNIVERSITY MEDICAL GROUP,Rugge Bruin,,,Director,0,303537
201606,930608012,201740969349300419,UNIVERSITY MEDICAL GROUP,Balaji Seshadri,,,Former Director,0,338404
201606,930608012,201740969349300419,UNIVERSITY MEDICAL GROUP,Kaufman John,,,Former Director,0,635560
201606,930608012,201740969349300419,UNIVERSITY MEDICAL GROUP,Anderson Sharon,,,Former Director,0,510524
201606,930608012,201740969349300419,UNIVERSITY MEDICAL GROUP,Crawford Dennis,,,Former Director,0,607097
201606,930608012,201740969349300419,UNIVERSITY MEDICAL GROUP,Flint Paul,,,Former Director,0,670833
201606,930608012,201740969349300419,UNIVERSITY MEDICAL GROUP,Caughey Aaron,,,Former Director,0,600174
201606,930608012,201740969349300419,UNIVERSITY MEDICAL GROUP,Yackel Thomas,,,Former Director,0,511887
201606,930608012,201740969349300419,UNIVERSITY MEDICAL GROUP,Cigarroa Joaquin,,,Former Director,0,553054
201606,930608012,201740969349300419,UNIVERSITY MEDICAL GROUP,Thomas Charles,,,Former Director,0,671036
201606,930608012,201740969349300419,UNIVERSITY MEDICAL GROUP,Hunter John,,,Former Director,0,901809
201606,930608012,201740969349300419,UNIVERSITY MEDICAL GROUP,Saultz John,,,Former Director,0,394319
201606,930608012,201740969349300419,UNIVERSITY MEDICAL GROUP,Nicholson Stacy,,,Former Director,0,108550
201606,930608012,201740969349300419,UNIVERSITY MEDICAL GROUP,Burchiel Kim,,,Former Director,0,1082888
201606,930608012,201740969349300419,UNIVERSITY MEDICAL GROUP,Nichols Mark,,,Former Director,0,138867
201606,930608012,201740969349300419,UNIVERSITY MEDICAL GROUP,Heckler Thomas M,,,Chief Executive Officer,37038,390781
201606,930608012,201740969349300419,UNIVERSITY MEDICAL GROUP,Navigato Matthew L,,,Chief Operating Officer,259216,105120
201606,930608012,201740969349300419,UNIVERSITY MEDICAL GROUP,Bickle Tammy,,,Assistant Director,162577,0
201606,930608012,201740969349300419,UNIVERSITY MEDICAL GROUP,Norrish Jennifer,,,Operations Manager,160989,0
201606,930608012,201740969349300419,UNIVERSITY MEDICAL GROUP,Duncan Barbara,,,Information Service Manager,155579,0
201606,930608012,201740969349300419,UNIVERSITY MEDICAL GROUP,Johnson Jessica,,,Operations Manger,154185,0
201603,930848530,201720469349303317,LEGACY VISITING NURSE ASSOCIATION,ANTHONY J MELARAGNO,,,FORMER VP & CAO,,604102
